Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI_14,MA_50,MA_200,Vol_20d_Avg,Vol_Ratio,Momentum_5d,Volatility_20d,52w_High,52w_Low,Dist_from_52w_High,Dist_from_52w_Low
2025-10-01 00:00:00-04:00,785.5707601811681,788.2038151514331,775.286125524929,777.5430297851562,1788900,0.0,0.0,,,,,,,,,,,
2025-10-02 00:00:00-04:00,780.8788669095619,782.977360184479,764.6056055783373,771.4752197265625,1553700,0.0,0.0,,,,,,,,,,,
2025-10-03 00:00:00-04:00,775.0584649717315,786.857550101789,769.9705826430595,781.9676513671875,1470500,0.0,0.0,,,,,,,,,,,
2025-10-06 00:00:00-04:00,786.9368159226084,794.3607481482934,772.13843226952,788.6987915039062,1632600,0.0,0.0,,,,,,,,,,,
2025-10-07 00:00:00-04:00,789.9063387672514,797.1521034103881,773.4648190729778,781.6410522460938,1547200,0.0,0.0,,,,,,,,,,,
2025-10-08 00:00:00-04:00,783.7197586096584,786.9367958252964,766.4863642929768,768.6343383789062,1939300,0.0,0.0,,,,,,-1.1457489894432737,,,,,
2025-10-09 00:00:00-04:00,770.9505286095654,774.9693478457046,763.526596984965,772.04931640625,1575000,0.0,0.0,,,,,,0.07441544005664102,,,,,
2025-10-10 00:00:00-04:00,775.1772822691092,783.630644460281,756.2512097076212,756.6075439453125,2457900,0.0,0.0,,,,,,-3.2431146451564308,,,,,
2025-10-13 00:00:00-04:00,769.99041432535,783.0268216555226,769.99041432535,778.8001708984375,2766000,0.0,0.0,,,,,,-1.2550571538969768,,,,,
2025-10-14 00:00:00-04:00,756.6966281306313,778.5922726491231,734.9296699289606,762.942626953125,4710800,0.0,0.0,,,,,,-2.3922010287506845,,,,,
2025-10-15 00:00:00-04:00,770.7228759469515,774.5536198083014,754.924727797557,760.1412963867188,3217400,0.0,0.0,,,,,,-1.1049521948368612,,,,,
2025-10-16 00:00:00-04:00,762.8436411056194,773.5143351686562,744.77873967656,750.4011840820312,3160900,0.0,0.0,,,,,,-2.8039830959227907,,,,,
2025-10-17 00:00:00-04:00,750.4605492897394,751.242515029021,732.5045182684236,743.1553955078125,2884700,0.0,0.0,,,,,,-1.7779558960454023,,,,,
2025-10-20 00:00:00-04:00,749.3221570680545,758.6465981694845,745.243948840418,755.5780639648438,1925400,0.0,0.0,41.709622784772804,,,,,-2.98177989699262,,,,,
2025-10-21 00:00:00-04:00,751.3019209774118,757.5380117955826,750.5793442600891,751.2821044921875,1782200,0.0,0.0,40.39950607300819,,,,,-1.5283616420155743,,,,,
2025-10-22 00:00:00-04:00,752.8955417479746,752.8955417479746,735.5730345046603,737.0479125976562,2141400,0.0,0.0,38.12319049614358,,,,,-3.0380383093032037,,,,,
2025-10-23 00:00:00-04:00,741.7399468271728,747.3425144584327,737.107359928984,743.1653442382812,1615400,0.0,0.0,36.19724395173984,,,,,-0.964262849958275,,,,,
2025-10-24 00:00:00-04:00,752.1432587584587,776.6521421306636,748.3323312380431,775.9295654296875,2505600,0.0,0.0,46.16754003812474,,,,,4.410136846208301,,,,,
2025-10-27 00:00:00-04:00,780.9975897761265,788.6294130686049,779.0277829615194,781.9775390625,1645300,0.0,0.0,50.101606499572235,,,,,3.493944088202716,,,,,
2025-10-28 00:00:00-04:00,784.0167024787808,790.2627015379095,779.3643596608299,784.0563354492188,1242000,0.0,0.0,54.985922741225494,,,2178110.0,0.5702191349380885,4.362439989061673,,,,,
2025-10-29 00:00:00-04:00,780.0078190722977,792.3711313095428,770.920933201567,775.117919921875,2251500,0.0,0.0,50.95786798355415,,,2201240.0,1.0228325852701206,5.16520115904604,27.066812548356552,,,,
2025-10-30 00:00:00-04:00,775.6128378679194,798.9536975710848,772.6828375494797,782.1458740234375,1829500,0.0,0.0,58.41377379934511,,,2215030.0,0.825948181288741,5.245202845822949,27.085758939312054,,,,
2025-10-31 00:00:00-04:00,777.0184022225524,783.6900328032232,775.0585035008789,781.3638916015625,1328100,0.0,0.0,50.98336584374589,,,2207910.0,0.6015190836583013,0.7003633337345105,26.664874968997516,,,,
2025-11-03 00:00:00-05:00,781.5618898012393,787.9266670603483,773.5143425016176,777.552978515625,1569100,0.0,0.0,56.17472350251811,,,2204735.0,0.7116955098912114,-0.5658168330741953,26.52307401992403,,,,
2025-11-04 00:00:00-05:00,769.1193348686215,797.8252045097928,765.1599045732876,782.80908203125,2046000,0.0,0.0,59.38527413443932,,,2229675.0,0.9176225234619395,-0.1590770154614174,26.451739993320718,,,,
2025-11-05 00:00:00-05:00,782.4230567632435,789.2728545525642,767.7137870826665,785.0462036132812,1832700,0.0,0.0,65.29452847636723,,,2224345.0,0.8239279428326092,1.2808739723637164,25.699605861350012,,,,
2025-11-06 00:00:00-05:00,785.9469096913283,790.1043235638498,769.1193310203553,779.592041015625,1572500,0.0,0.0,66.34400889234459,,,2224220.0,0.7069894165145534,-0.3265162027481283,25.82554761194927,,,,
2025-11-07 00:00:00-05:00,775.0584731741906,779.0772924703011,755.0633382836648,778.3646240234375,2098400,0.0,0.0,61.36230139140905,,,2206245.0,0.9511183028176834,-0.38385029182465,24.677792766939366,,,,
2025-11-10 00:00:00-05:00,788.0058662587494,798.1815711141496,780.7996738291941,789.114501953125,1698200,0.0,0.0,67.7239838774614,,,2152855.0,0.7888129948370884,1.4869113432722347,22.91050642383371,,,,
2025-11-11 00:00:00-05:00,790.3814596337019,803.764353422864,787.5405732178239,802.0914916992188,1521500,0.0,0.0,80.8352960920365,,,1993390.0,0.7632726159958664,2.4632327486459937,22.122572796183025,,,,
2025-11-12 00:00:00-05:00,805.8727860713855,831.4803977743123,805.8727860713855,830.4608154296875,2954100,0.0,0.0,84.17421514538239,,,1980225.0,1.4918001742226261,5.784960376520432,24.830326127651535,,,,
2025-11-13 00:00:00-05:00,824.6107330528209,832.7473935782169,796.8551489368201,797.3302612304688,2557400,0.0,0.0,58.35393052563463,,,1950050.0,1.3114535524730135,2.275320844955653,28.873290106375354,,,,
2025-11-14 00:00:00-05:00,787.4811983739766,792.4898753928338,770.1092096482948,782.8882446289062,2552000,0.0,0.0,50.33363668684302,,,1933415.0,1.319944243734532,0.5811698612516292,29.5212802051758,,,,
2025-11-17 00:00:00-05:00,781.9875161085326,788.6492385265285,762.6852926096511,767.6939697265625,1850600,0.0,0.0,44.53118911921221,,,1929675.0,0.9590215969010325,-2.71450241676523,30.038402605607022,,,,
2025-11-18 00:00:00-05:00,764.2294660255532,779.7108535876644,758.7654326704283,768.4264526367188,1673500,0.0,0.0,47.63370404216955,,,1924240.0,0.8696940090633185,-4.197156984071871,29.935706732927077,,,,
2025-11-19 00:00:00-05:00,768.4264656308959,779.8791256531501,767.1396627958807,778.0181884765625,1521100,0.0,0.0,48.56632739156722,,,1893225.0,0.8034438590236237,-6.314882770957797,29.186229336417803,,,,
2025-11-20 00:00:00-05:00,787.1842008958291,807.7237446475908,764.3580886659374,765.852783203125,2599000,0.0,0.0,45.00731612250222,,,1942405.0,1.3380319758237855,-3.9478594451898275,29.82518356335058,,,,
2025-11-21 00:00:00-05:00,768.9510323254757,772.4551061880343,746.3525682818118,766.179443359375,2284700,0.0,0.0,46.25511158056864,,,1931360.0,1.18294880291608,-2.1342511379068285,25.26836443873201,,,,
2025-11-24 00:00:00-05:00,770.7427193951918,785.9370090581717,767.4959575380956,782.6903076171875,2319500,0.0,0.0,49.96359045284047,,,1965070.0,1.1803650760532705,1.9534265582373145,26.31796484905305,,,,
2025-11-25 00:00:00-05:00,788.916506475248,797.0927399103148,770.0993038499565,794.1825561523438,2252900,0.0,0.0,52.65030743495424,,,2015615.0,1.1177233747516266,3.3517981359501015,26.809891697393407,,,,
2025-11-26 00:00:00-05:00,797.6668085409577,811.2674411657797,796.8353016431121,807.733642578125,1862500,0.0,0.0,57.797144898047534,,,1996165.0,0.9330391024790035,3.8193778168282178,26.998206318182206,,,,
2025-11-28 00:00:00-05:00,811.6832082899759,822.1460100662814,810.6438699235587,817.6619262695312,868300,0.0,0.0,60.387219135610266,,,1948105.0,0.44571519502285556,6.764895839343721,27.13090984225863,,,,
2025-12-01 00:00:00-05:00,810.2875656835731,816.3652454787048,801.3986032833234,802.6359252929688,2133200,0.0,0.0,53.49502900810182,,,1988360.0,1.072843951799473,4.75821718392071,28.100352826984043,,,,
2025-12-02 00:00:00-05:00,806.8736458634792,815.4087451244128,804.0684017507073,810.9422607421875,2254200,4.0,0.0,52.34436004310708,,,2022615.0,1.1144978159461885,3.6095953725311825,28.16222404091708,,,,
2025-12-03 00:00:00-05:00,808.6940890182235,833.5233805726734,808.6940890182235,832.1904296875,2347900,0.0,0.0,50.4760944729494,,,2037710.0,1.1522248013701655,4.785785489837102,29.393410290102935,,,,
2025-12-04 00:00:00-05:00,831.1657364333125,839.5715109068564,830.131202927193,833.4437866210938,1670800,0.0,0.0,62.056415033902326,,,2029615.0,0.8232103132860173,3.182997796266984,29.39957556809055,,,,
2025-12-05 00:00:00-05:00,832.8767632178467,851.7176104394313,832.1406470006258,850.086181640625,2277500,0.0,0.0,72.10905008906106,,,2064865.0,1.1029776765066965,3.9654843070686896,29.723019761979085,,,,
2025-12-08 00:00:00-05:00,856.5919479945819,866.002444893174,851.8170890809796,862.1527099609375,2238100,0.0,0.0,81.731307050709,,,2071850.0,1.0802422955329778,7.415165804626134,29.822134528750933,,,,
2025-12-09 00:00:00-05:00,861.4663379540585,879.0935414994099,859.7851829721512,871.990966796875,2274800,0.0,0.0,82.78450998508777,,,2100680.0,1.0828874459698765,7.5281199426966205,29.743295466273135,,,,
2025-12-10 00:00:00-05:00,866.7882986217422,892.5030055591475,864.7192315185519,884.5846557617188,2394300,0.0,0.0,83.10560551355275,787.2687719726563,,2144320.0,1.1165777495896134,6.295941914868397,29.650992771921995,,,,
2025-12-11 00:00:00-05:00,885.3207721527939,914.2883187583428,883.3511572446945,906.2606201171875,2683000,0.0,0.0,91.18501984020418,789.8431237792969,,2130765.0,1.2591721752516114,8.736862001371936,28.403160019185385,,,,
2025-12-12 00:00:00-05:00,908.9663645061288,910.1998631823126,882.3464479088005,883.3114013671875,2715200,0.0,0.0,80.33211715519263,792.0798474121094,,2138655.0,1.2695829855680323,3.9084531008890755,25.72515339838068,,,,
2025-12-15 00:00:00-05:00,887.3302178250863,899.7349059644096,884.932861328125,884.932861328125,1976600,0.0,0.0,78.68871325843959,794.1391516113281,,2109885.0,0.9368283105477313,2.642240881922131,24.253898215901106,,,,
2025-12-16 00:00:00-05:00,885.5694354583045,891.5479815329278,869.7427544378107,874.5474853515625,2161600,0.0,0.0,72.69091697430774,795.8561254882812,,2125435.0,1.0170153403891438,0.2931817704578288,23.311763579207472,,,,
2025-12-17 00:00:00-05:00,881.6898906109421,891.2793770131915,863.8935340007946,867.76318359375,2213300,0.0,0.0,67.62264415992477,797.5785681152344,,2152425.0,1.0282820539623914,-1.9016237799743152,23.7936772634606,,,,
2025-12-18 00:00:00-05:00,875.890426743916,888.1160645622505,870.1208029130325,871.71240234375,2066300,0.0,0.0,66.44468387042622,799.6401293945313,,2179685.0,0.9479810156054659,-3.812172459724672,23.682404564661212,,,,
2025-12-19 00:00:00-05:00,878.5464065961062,895.0396238900029,877.3328226902636,888.8024291992188,4808300,0.0,0.0,75.89070881113628,801.9751916503906,,2290150.0,2.0995567975896776,0.6216412268122307,22.735021115277732,,,,
2025-12-22 00:00:00-05:00,891.8265817606277,900.7396357488446,890.155384137837,894.2935791015625,1442300,0.0,0.0,75.47581488849522,804.7289123535156,,2248030.0,0.6415839646268066,1.057788469894616,22.586532709281677,,,,
