Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,RSI_14,MA_50,MA_200,Vol_20d_Avg,Vol_Ratio,Momentum_5d,Volatility_20d,52w_High,52w_Low,Dist_from_52w_High,Dist_from_52w_Low
2025-12-26 00:00:00-05:00,688.758988861415,689.7761694005526,687.392725060237,688.4298706054688,41613300,0.0,0.0,0.0,56.98965878899858,673.6567590332031,,76076785.0,0.5469907804332163,2.3474545196679797,8.690684456902629,,,,
2025-12-29 00:00:00-05:00,685.6674092439482,687.322922191004,684.2014421207446,685.9765625,62559500,0.0,0.0,0.0,56.50658636888009,674.2382983398437,,76744160.0,0.8151695190878367,1.0667135953624785,8.658295629429714,,,,
2025-12-30 00:00:00-05:00,685.5777200962995,686.6846823672308,684.7100944386586,685.138916015625,47160700,0.0,0.0,0.0,56.21129418642334,674.7285083007813,,76042135.0,0.6201916871481844,0.31832857657616564,8.478976527117975,,,,
2025-12-31 00:00:00-05:00,685.2685588951464,685.4879304984822,679.8533550408816,680.062744140625,74144800,0.0,0.0,0.0,46.281302081174736,674.9797778320312,,76601685.0,0.9679264888233202,-0.8779594546242886,8.930678343191524,,,,
2026-01-02 00:00:00-05:00,683.842447277036,684.999261161205,677.9684744567207,681.309326171875,89377200,0.0,0.0,0.0,45.89801060471141,675.2561779785157,,78208620.0,1.1428049746946052,-1.0443532083452167,8.870025514407905,,,,
2026-01-05 00:00:00-05:00,684.6701449336617,687.5522884526621,684.5106074856512,685.846923828125,71927200,0.0,0.0,0.0,58.747492337604925,675.692734375,,78706465.0,0.9138664784398588,-0.3751938850462766,9.169729764458584,,,,
2026-01-06 00:00:00-05:00,686.0563439630641,690.4344019511112,685.9067890249802,689.92578125,69273800,0.0,0.0,0.0,63.459596659053766,676.1321166992187,,78208105.0,0.8857624155450384,0.5757075337395445,9.36758645767923,,,,
2026-01-07 00:00:00-05:00,690.3047811958188,692.0699799720542,687.4426026835383,687.701904296875,75588300,0.0,0.0,0.0,62.97318469117354,676.4178430175781,,79225945.0,0.9540851800505503,0.37408301022439083,9.379108598757377,,,,
2026-01-08 00:00:00-05:00,686.9439569075789,688.7390423054183,685.6175622141362,687.632080078125,64019200,0.0,0.0,0.0,74.13969866838077,676.5432775878907,,79511400.0,0.805157499427755,1.11303493724908,9.367266971023767,,,,
2026-01-09 00:00:00-05:00,688.7489932725086,693.4162394407576,687.3029303433501,692.1796264648438,80125500,0.0,0.0,0.0,73.82830177444325,676.7234692382813,,79234110.0,1.0112500790379295,1.5955014668662448,9.365670025824494,,,,
2026-01-12 00:00:00-05:00,688.7988836287034,694.1941832506386,688.7490319805348,693.2666625976562,63976000,0.0,0.0,0.0,70.18565812992,676.918837890625,,78124225.0,0.818900923497161,1.0818359770599084,9.351379856246131,,,,
2026-01-13 00:00:00-05:00,693.595779418591,694.194181802135,689.467040360938,691.8804931640625,78309700,0.0,0.0,0.0,63.44772222610924,677.2368273925781,,76381695.0,1.025241715308884,0.28332205683356815,8.411411195244447,,,,
2026-01-14 00:00:00-05:00,689.1180078469732,689.8360176539858,684.1714948792828,688.479736328125,94676700,0.0,0.0,0.0,53.57991871373431,677.4424560546875,,76574980.0,1.2363920956949646,0.11310598769467273,8.63196171224222,,,,
2026-01-15 00:00:00-05:00,692.678285342935,693.5558934557131,689.3673203481677,690.3546142578125,77862000,0.0,0.0,0.0,52.81987711344644,677.6601257324219,,74366550.0,1.0470029872301458,0.3959289071240324,8.54728208494627,,,,
2026-01-16 00:00:00-05:00,691.7707369284135,692.359156800422,688.22043529661,689.7761840820312,79289200,0.0,0.0,0.0,52.01551889240575,678.0273095703125,,72799750.0,1.0891411028197213,-0.3472281313865788,7.303325582980889,,,,
2026-01-20 00:00:00-05:00,679.6338820353151,682.9049778344743,674.7272992054969,675.7345581054688,111623300,0.0,0.0,0.0,38.61670648665589,678.0671264648438,,72948410.0,1.5301676897412844,-2.528912096608693,10.380440030920028,,,,
2026-01-21 00:00:00-05:00,677.7989248999835,686.8641332264262,676.2830453044572,683.5332641601562,127844500,0.0,0.0,0.0,48.45456030134517,678.4074938964844,,74160660.0,1.723885682786534,-1.2064553179889859,10.69202711678972,,,,
2026-01-22 00:00:00-05:00,687.9711412752974,689.2476843606095,685.0491285530771,687.103515625,77112200,0.0,0.0,0.0,56.97905726219805,678.806142578125,,74538435.0,1.0345293672988976,-0.1998926955301239,10.624659395094302,,,,
2026-01-23 00:00:00-05:00,686.2757685331861,689.0781127396581,685.2884137823622,687.352783203125,63059600,0.0,0.0,0.0,56.11131410288061,679.0015612792969,,74449415.0,0.8470126998311538,-0.4348245079689561,10.505902002762552,,,,
2026-01-26 00:00:00-05:00,688.609372319757,692.2394730275811,688.0409174669724,690.84326171875,60473800,0.0,0.0,0.0,55.16175083359816,679.2357666015625,,75500825.0,0.8009687311363817,0.15469911274754722,10.587261472628958,,,,
2026-01-27 00:00:00-05:00,692.2893344912051,694.6329705879123,691.6810104865692,693.5957641601562,55506100,0.0,0.0,0.0,53.898319150122475,679.5174633789062,,76195465.0,0.7284698636592086,2.643228149343768,10.671284271266803,,,,
2026-01-28 00:00:00-05:00,695.1515053497095,695.9393926651097,692.0499903412962,693.5259399414062,61172200,0.0,0.0,0.0,56.48306552977545,680.0232800292969,,76126100.0,0.8035640864302782,1.4619150676635773,10.571212071616785,,,,
2026-01-29 00:00:00-05:00,694.4933553961189,695.1615135683285,682.9648421722587,692.1497192382812,97486200,0.0,0.0,0.0,54.886713700386494,680.5037609863281,,78642375.0,1.2396141393237425,0.7344167943444724,10.591803068473375,,,,
2026-01-30 00:00:00-05:00,689.9058246991844,692.3192774332931,685.2485609149509,690.0853271484375,101835100,0.0,0.0,0.0,47.60599739061878,681.0674450683593,,80026890.0,1.272511027230972,0.3975460654394469,10.26318164855049,,,,
2026-02-02 00:00:00-05:00,687.7019133171445,695.0318708971434,687.5423149981101,693.5159912109375,79286500,0.0,0.0,0.0,50.27051439454442,681.8109094238281,,79522355.0,0.9970341044351616,0.38687928800782423,10.366968478711035,,,,
2026-02-03 00:00:00-05:00,694.3138377504575,695.0617950648859,682.1670182684101,687.6520385742188,107904600,0.0,0.0,0.0,45.818540886303474,682.3863830566406,,81321225.0,1.3268934401812074,-0.8569437550032477,10.639614686041991,,,,
2026-02-04 00:00:00-05:00,688.4697490630058,689.5667896413613,679.9031787408285,684.3211059570312,105204600,0.0,0.0,0.0,45.88190212786019,683.09609375,,83117765.0,1.2657294141631454,-1.3272515783840255,10.549302033701617,,,,
2026-02-05 00:00:00-05:00,679.0854402743204,681.8279505601881,673.9494421186707,675.7744750976562,113610800,0.0,0.0,0.0,37.24706990271981,683.5056079101563,,85018890.0,1.336300673885533,-2.3658528907078313,11.361245881335662,,,,
2026-02-06 00:00:00-05:00,679.6039887472712,690.4244132010324,678.995603890688,688.739013671875,89127600,0.0,0.0,0.0,49.254370530413595,683.9815124511719,,86274310.0,1.033072301592444,-0.1950937693641075,13.40797041725796,,,,
2026-02-09 00:00:00-05:00,687.5423060693106,693.9747512796714,686.4652913399738,692.0599975585938,73885200,0.0,0.0,0.0,63.87525159255494,684.3987475585938,,85962295.0,0.8595070664411647,-0.20994377502405737,13.307501945216934,,,,
2026-02-10 00:00:00-05:00,693.0572335194393,694.64286887948,689.7761552680904,690.2349243164062,65185700,0.0,0.0,0.0,56.33957976322997,684.6868090820312,,86022780.0,0.7577725342054744,0.3756094066910354,13.326482871515497,,,,
2026-02-11 00:00:00-05:00,694.4933668556342,695.2413241987686,687.3029816841566,690.075439453125,76353900,0.0,0.0,0.0,53.005285728040526,684.8979016113282,,85924990.0,0.8886111013804017,0.8408820721737431,13.309331529339538,,,,
2026-02-12 00:00:00-05:00,692.3491972008484,693.4561594586687,678.5169776231163,679.41455078125,118829000,0.0,0.0,0.0,43.36895451161937,684.9578234863282,,87132605.0,1.3637719198226657,0.538652437718623,14.303198626598931,,,,
2026-02-13 00:00:00-05:00,679.833354327075,684.410879804094,675.6747287653898,679.8931884765625,96267500,0.0,0.0,0.0,40.36843529351132,685.0022595214843,,88052880.0,1.0932918945978825,-1.2843508237108225,14.258423208974024,,,,
2026-02-17 00:00:00-05:00,678.287593220413,683.074507822494,673.9394826742099,680.9901733398438,81354700,0.0,0.0,0.0,38.5796598173011,685.0217028808594,,88156155.0,0.9228476446142643,-1.5995468973501459,14.282375487373415,,,,
2026-02-18 00:00:00-05:00,682.157061237011,687.2730943282486,680.9702998190471,684.4208374023438,73570300,0.0,0.0,0.0,42.22451328282344,685.0998168945313,,86253505.0,0.8529543234214076,-0.8423345022451123,12.335726591547614,,,,
2026-02-19 00:00:00-05:00,681.9775120282383,684.311104689823,679.6937101433548,682.61572265625,58649400,0.0,0.0,0.0,41.91745721615505,685.1159753417969,,82793750.0,0.708379557635691,-1.0810001878615916,11.687771331969019,,,,
2026-02-20 00:00:00-05:00,680.4616860592505,688.1805961724377,679.8732661615737,687.5523071289062,100034000,0.0,0.0,0.0,47.952325362232315,685.2718322753906,,83939840.0,1.1917344612522491,1.1977600918759768,11.828671113600263,,,,
2026-02-23 00:00:00-05:00,685.9566804858357,688.1207533479937,678.5169762252317,680.531494140625,90558100,0.0,0.0,0.0,40.0792769938164,685.2990063476562,,85314765.0,1.0614587053014797,0.09388322678931527,12.375525298847428,,,,
2026-02-24 00:00:00-05:00,680.0427976196477,686.4751816677359,678.1479481229125,685.4779052734375,73798700,0.0,0.0,0.0,48.31524551225598,685.3350207519532,,85981010.0,0.858313946300468,0.6590009825816034,12.529223740915226,,,,
2026-02-25 00:00:00-05:00,688.3002642742074,691.7907319065998,688.2204651135966,691.26220703125,56369500,0.0,0.0,0.0,55.18169631832236,685.4549035644532,,86024180.0,0.6552750633600924,0.9995852339727218,12.830204112604058,,,,
2026-02-26 00:00:00-05:00,691.391808867856,691.4117130049051,682.486077089091,687.422607421875,71671000,0.0,0.0,0.0,59.35291252096334,685.6453540039063,,86549120.0,0.8280962302100818,0.7041860604851014,12.97338122955794,,,,
2026-02-27 00:00:00-05:00,681.2295779636313,684.9892686841309,679.7835149777827,684.1216430664062,83308900,0.0,0.0,0.0,45.611407289666495,685.7902697753906,,85840255.0,0.9705108634637677,-0.49896771880904023,13.057007473394936,,,,
2026-03-02 00:00:00-05:00,676.8515442239554,686.744509644098,676.1734035367807,684.5106201171875,87477200,0.0,0.0,0.0,42.40115399690613,685.9799536132813,,85122360.0,1.0276641766041261,0.5847085712891609,13.030115852897914,,,,
2026-03-03 00:00:00-05:00,673.221445388408,680.7508704958498,667.8361281509542,678.4771118164062,105003100,0.0,0.0,0.0,39.089483902684364,686.1975219726562,,86408190.0,1.2151984667194162,-1.0213011102434666,13.197892740084413,,,,
2026-03-04 00:00:00-05:00,679.7735096903759,685.2186606854194,677.7689744100875,683.2639770507812,79182200,0.0,0.0,0.0,44.179263597226466,686.4100024414063,,84972070.0,0.9318614928411183,-1.1570471955668737,13.193990609991701,,,,
2026-03-05 00:00:00-05:00,680.2223290726917,683.6629449535216,673.7699188745959,679.4544067382812,106606500,0.0,0.0,0.0,50.03857600773175,686.4243627929687,,85042165.0,1.2535722720605713,-1.1591414942662248,13.23000988307208,,,,
2026-03-06 00:00:00-05:00,671.5758690877306,674.2685275228549,667.9358467743081,670.5487060546875,100687000,0.0,0.0,0.0,42.22408451419574,686.1760400390625,,84395975.0,1.193030828780638,-1.9839946812501674,13.306965453647082,,,,
2026-03-09 00:00:00-04:00,664.5750801817165,678.0681991431876,660.5859743093405,676.4227294921875,102667700,0.0,0.0,0.0,46.479166137363,685.9827685546875,,85072980.0,1.2068191334075755,-1.1815580923514868,11.693423398844798,,,,
2026-03-10 00:00:00-04:00,675.87413967305,681.4987932365287,672.9222404542279,675.3356323242188,81505300,0.0,0.0,0.0,42.73410652920962,685.7194873046875,,85453985.0,0.9537916809848014,-0.46301922901675896,11.49900448391151,,,,
2026-03-11 00:00:00-04:00,675.7345715953234,678.2277626375325,671.5061293267642,674.4879760742188,68441700,0.0,0.0,0.0,43.39873868889874,685.4406494140625,,85616785.0,0.7993958194062064,-1.2844231909375559,11.486511643956089,,,,
2026-03-12 00:00:00-04:00,669.3319958917509,669.8207124533001,664.0564256954588,664.2459106445312,108882200,0.0,0.0,0.0,32.57271636919269,685.0060363769531,,87243200.0,1.2480307920846554,-2.2383394592667916,12.512265850072984,,,,
2026-03-13 00:00:00-04:00,667.4472371497842,670.5088831921612,659.5587462493693,660.4862060546875,97200200,0.0,0.0,0.0,34.24272258302243,684.5129821777343,,86161760.0,1.128112981907519,-1.5006367038130297,11.549320360780795,,,,
2026-03-16 00:00:00-04:00,666.5596317087426,670.239584206393,665.3030536555561,667.2078857421875,82023100,0.0,0.0,0.0,36.028188578566,684.2558850097656,,85449540.0,0.959901012925289,-1.3622906724198747,12.245260181563324,,,,
2026-03-17 00:00:00-04:00,670.5586914524959,672.60309589337,667.8760155087483,668.9630126953125,87128000,0.0,0.0,0.0,31.826999602069236,684.0089587402343,,85738205.0,1.0162097515337531,-0.9436225965116618,12.278369413505455,,,,
2026-03-18 00:00:00-04:00,666.5396583763402,667.8959397089973,659.3892034355257,659.6285400390625,82062600,0.0,0.0,0.0,29.210812725752078,683.4845910644531,,86162820.0,0.9524131173979682,-2.203069077916542,12.902768246847462,,,,
2026-03-19 00:00:00-04:00,655.1806813207687,661.1743225351036,653.3855958813168,658.0029907226562,111272500,0.0,0.0,0.0,29.96175234927111,682.8461352539063,,88793975.0,1.2531537190445636,-0.9398507121884059,12.901445184538222,,,,
2026-03-20 00:00:00-04:00,656.510009765625,656.6900024414062,644.719970703125,648.5700073242188,163617500,1.797,0.0,0.0,25.786480585219024,682.0634973144531,,91973150.0,1.7789702755641184,-1.8041555783047003,13.166945251311324,,,,
2026-03-23 00:00:00-04:00,658.0700073242188,662.6199951171875,653.9400024414062,655.3800048828125,134802700,0.0,0.0,0.0,34.600387245793655,681.4184558105469,,94185380.0,1.4312486715029444,-1.7727429654429083,13.680169534539873,,,,
2026-03-24 00:00:00-04:00,651.3200073242188,657.030029296875,649.8800048828125,653.1799926757812,96457500,0.0,0.0,0.0,29.225385949857284,680.6384631347656,,95318320.0,1.0119513226838242,-2.3593262587030095,13.254564413456785,,,,
2026-03-25 00:00:00-04:00,658.6699829101562,660.8900146484375,654.239990234375,656.8200073242188,90653800,0.0,0.0,0.0,34.333038167629326,679.9095300292969,,97032535.0,0.9342618947345857,-0.42577489365112076,12.980637328118597,,,,
2026-03-26 00:00:00-04:00,652.0599975585938,654.8499755859375,644.8200073242188,645.0900268554688,96494400,0.0,0.0,0.0,33.04119649793583,678.973720703125,,98273705.0,0.9818943938258967,-1.9624475951098286,14.052603313175943,,,,
2026-03-27 00:00:00-04:00,642.5,642.6599731445312,633.1099853515625,634.0900268554688,103649400,0.0,0.0,0.0,23.60354490463726,677.8859265136718,,99290730.0,1.0438980557399467,-2.2326009999274476,14.892888730694612,,,,
2026-03-30 00:00:00-04:00,640.1099853515625,640.3699951171875,629.280029296875,631.969970703125,99275900,0.0,0.0,0.0,23.303351551855897,676.7182336425781,,99880665.0,0.9939451244142197,-3.5719787001853076,14.806990497517782,,,,
