Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI_14,MA_50,MA_200,Vol_20d_Avg,Vol_Ratio,Momentum_5d,Volatility_20d,52w_High,52w_Low,Dist_from_52w_High,Dist_from_52w_Low
2025-10-01 00:00:00-04:00,760.9106399236099,830.6915198482399,760.9106399236099,822.836181640625,10124500,0.0,0.0,,,,,,,,,,,
2025-10-02 00:00:00-04:00,811.8108252444666,831.847943484958,810.2656893193688,817.2836303710938,4291800,0.0,0.0,,,,,,,,,,,
2025-10-03 00:00:00-04:00,822.3577091798468,845.4751204184228,813.545354084401,837.240966796875,5088500,0.0,0.0,,,,,,,,,,,
2025-10-06 00:00:00-04:00,837.3207736778352,853.8887443520414,836.0347727370781,842.40478515625,3651400,0.0,0.0,,,,,,,,,,,
2025-10-07 00:00:00-04:00,842.3549645442921,845.8838616634764,833.9613380286137,840.9892578125,2610800,0.0,0.0,,,,,,,,,,,
2025-10-08 00:00:00-04:00,847.3392634500063,853.3204817802417,842.344936409204,843.0726318359375,2180900,0.0,0.0,,,,,,2.4593534711810694,,,,,
2025-10-09 00:00:00-04:00,849.0239689704991,857.5571712867668,843.0527291199604,852.6724853515625,3071700,0.0,0.0,,,,,,4.330057970743906,,,,,
2025-10-10 00:00:00-04:00,855.3142066066682,861.644304893682,827.5114959408445,830.8809204101562,3431000,0.0,0.0,,,,,,-0.7596434764833737,,,,,
2025-10-13 00:00:00-04:00,830.0734814142063,832.7052321101381,814.7914513812586,816.8350830078125,2167500,0.0,0.0,,,,,,-3.0353225194102884,,,,,
2025-10-14 00:00:00-04:00,819.5166915221528,819.5166915221528,803.4770302389068,809.80712890625,1928400,0.0,0.0,,,,,,-3.707791581946951,,,,,
2025-10-15 00:00:00-04:00,809.956700830414,827.5913297721042,806.0489883070641,823.982666015625,2355800,0.0,0.0,,,,,,-2.264332288754378,,,,,
2025-10-16 00:00:00-04:00,822.4873157111049,832.0871760817859,812.8176671580081,816.8151245117188,2272900,0.0,0.0,,,,,,-4.205291182236226,,,,,
2025-10-17 00:00:00-04:00,786.490377050887,801.9219012555817,781.3963264050898,800.3169555664062,3983000,0.0,0.0,,,,,,-3.6785012259834327,,,,,
2025-10-20 00:00:00-04:00,803.0782667232997,806.8763381338035,797.266559740481,806.4277954101562,2279700,0.0,0.0,43.71759009340597,,,,,-1.2740989967440886,,,,,
2025-10-21 00:00:00-04:00,804.404085294559,810.4451134348607,796.2098453052021,797.067138671875,2099500,0.0,0.0,40.793519265574915,,,,,-1.5732129021365893,,,,,
2025-10-22 00:00:00-04:00,795.9007906070885,813.3858631926499,791.335110357422,809.8868408203125,2930600,0.0,0.0,47.48780583868675,,,,,-1.710694384321576,,,,,
2025-10-23 00:00:00-04:00,803.8757829115656,822.1184869901448,803.4969675427254,818.4699096679688,2632900,0.0,0.0,43.09092273344658,,,,,0.2025899259932462,,,,,
2025-10-24 00:00:00-04:00,812.6581530872011,831.5388672450756,809.9566143526854,822.8660888671875,2211200,0.0,0.0,42.76750703317817,,,,,2.8175253746589135,,,,,
2025-10-27 00:00:00-04:00,822.4174995814224,823.8330375140515,808.9398018151404,823.8230590820312,2114800,0.0,0.0,43.62407161145265,,,,,2.157076401741298,,,,,
2025-10-28 00:00:00-04:00,823.4143926276138,826.863583779058,811.5017872482613,817.5328369140625,2493500,0.0,0.0,40.80138263719315,,,3196020.0,0.7801891102058185,2.567625391794315,,,,,
2025-10-29 00:00:00-04:00,824.7202926931469,827.6909450141148,807.0956431936704,810.9834594726562,3591200,0.0,0.0,34.64759734144296,,,2869355.0,1.2515704748976686,0.13540393510196314,21.015654005945397,,,,
2025-10-30 00:00:00-04:00,834.8784180771605,850.3298992475438,809.7074568157298,841.8565063476562,6037200,0.0,0.0,53.788470597554635,,,2956625.0,2.041922800490424,2.857355707697895,24.94277520070677,,,,
2025-10-31 00:00:00-04:00,836.5332312819799,867.1869775105198,831.5788176007808,860.1590576171875,5015000,0.0,0.0,64.52734453027529,,,2952950.0,1.6983016983016983,4.532082346635535,24.633972800116286,,,,
2025-11-03 00:00:00-05:00,863.8176004215861,898.518635059872,859.9198055056908,893.7236938476562,5401500,0.0,0.0,73.88764083987039,,,3040455.0,1.7765433134185509,8.484908742845064,27.99671930409583,,,,
2025-11-04 00:00:00-05:00,888.6195912227892,912.3550563117608,880.8739550389573,904.021240234375,5911500,0.0,0.0,73.2981130573701,,,3205490.0,1.8441798289809046,10.579196261618051,28.089326586381848,,,,
2025-11-05 00:00:00-05:00,908.1483486371171,952.4691999377073,905.0181629975178,922.9119873046875,7272900,0.0,0.0,78.91021736910504,,,3460090.0,2.101939544925132,13.80157961603965,28.730677582697624,,,,
2025-11-06 00:00:00-05:00,925.0951620146003,946.9266346799568,913.3919204543428,934.505615234375,6417400,0.0,0.0,87.56909164543464,,,3627375.0,1.7691581377718046,11.005332641386989,28.770018903777355,,,,
2025-11-07 00:00:00-05:00,928.2552037102299,929.0826226530183,898.0799972433321,921.4765014648438,4373400,0.0,0.0,81.00918813668957,,,3674495.0,1.1902043682193064,7.1286168883134104,27.410695884689236,,,,
2025-11-10 00:00:00-05:00,936.7983759689374,978.9161232139135,935.4725221554099,963.6141967773438,5696600,0.0,0.0,88.1490828836925,,,3850950.0,1.4792713486282605,7.820146585662857,29.60149109376426,,,,
2025-11-11 00:00:00-05:00,963.5244077496247,996.8198804606293,962.2683421777294,985.5253295898438,4166400,0.0,0.0,88.62293162452585,,,3962850.0,1.0513645482417957,9.01572725595896,29.294291572427245,,,,
2025-11-12 00:00:00-05:00,990.0112742764614,1019.2195455768282,987.0007081825628,1014.5941162109375,5185200,0.0,0.0,89.56324420427164,,,4104320.0,1.2633517854358334,9.934005643810352,30.000948403437803,,,,
2025-11-13 00:00:00-05:00,1006.9281881451193,1029.7165550837697,1006.9281881451193,1019.6681518554688,4153600,0.0,0.0,89.59170898542781,,,4198355.0,0.9893398724024052,9.113111278602105,29.21431753862877,,,,
2025-11-14 00:00:00-05:00,1007.3187525940298,1031.8977246161471,1006.1107468218717,1023.5716552734375,3862300,1.5,0.0,89.71365761184677,,,4192320.0,0.921279864132509,11.07951788746606,26.933074454588418,,,,
2025-11-17 00:00:00-05:00,1002.0475371040005,1030.4202265702052,996.6365851604388,1019.9976196289062,4720000,0.0,0.0,90.69319368131025,,,4314335.0,1.0940272371060662,5.851244516750365,27.48431534151601,,,,
2025-11-18 00:00:00-05:00,1012.3204276954244,1038.9858834794632,1012.3204276954244,1028.333740234375,3430500,0.0,0.0,93.37349294868187,,,4380885.0,0.783060956861456,4.343714906074236,26.09685847579511,,,,
2025-11-19 00:00:00-05:00,1027.924371669002,1053.8310836010346,1024.5400056499388,1047.85107421875,3571200,0.0,0.0,93.05890917404577,,,4412915.0,0.8092609986822769,3.2778583550250318,26.163206662025186,,,,
2025-11-20 00:00:00-05:00,1043.7579142871718,1055.2387521774658,1036.5199947476385,1041.5516357421875,3135700,0.0,0.0,89.91953595629496,,,4438055.0,0.706548251429962,2.1461378240457796,27.023248042204717,,,,
2025-11-21 00:00:00-05:00,1039.2654121120204,1064.8726966397476,1036.2704109243778,1057.9342041015625,4266700,0.0,0.0,89.09482033318638,,,4540830.0,0.9396299795411852,3.3571219612314573,26.922980080172938,,,,
